Pesquisador_link,Title,Pub_Link,Nro_Autores,Data,Nro_Citations,Year
/pt/pesquisador/88867/rita-de-cassia-stocco/,Cytogenetic studies in peripheral blood of bovines afflicted by papillomatosis,/pt/publicacao/54104/cytogenetic-studies-in-peripheral-blood-of-bovines-afflicted/,8,DEC 2011,10,2011
/pt/pesquisador/88867/rita-de-cassia-stocco/,First detection of bovine papillomavirus type 2 in cutaneous wart lesions from ovines,/pt/publicacao/149271/first-detection-of-bovine-papillomavirus-type-2-in-cutaneous/,6,AUG 2018,3,2018
/pt/pesquisador/88867/rita-de-cassia-stocco/,The human papillomavirus (HPV)-related cancer biology: An overview,/pt/publicacao/151021/the-human-papillomavirus-hpv-related-cancer-biology-an-ov/,8,OCT 2018,6,2018
/pt/pesquisador/88867/rita-de-cassia-stocco/,Mutagenic Potential of Bos taurus Papillomavirus Type 1 E6 Recombinant Protein: First Description,/pt/publicacao/114383/mutagenic-potential-of-bos-taurus-papillomavirus-type-1-e6-r/,10,2015,5,2015
/pt/pesquisador/88867/rita-de-cassia-stocco/,"Persistence or Clearance of Human Papillomavirus Infections in Women in Ouro Preto, Brazil",/pt/publicacao/90278/persistence-or-clearance-of-human-papillomavirus-infections-/,9,2013,13,2013
/pt/pesquisador/88867/rita-de-cassia-stocco/,Can established cultured papilloma cells harbor bovine papillomavirus?,/pt/publicacao/40191/can-established-cultured-papilloma-cells-harbor-bovine-papil/,10,2008,5,2008
/pt/pesquisador/88867/rita-de-cassia-stocco/,Simultaneous presence of bovine papillomavirus and bovine leukemia virus in different bovine tissues: in situ hybridization and cytogenetic analysis,/pt/publicacao/40200/simultaneous-presence-of-bovine-papillomavirus-and-bovine-le/,9,2008,24,2008
/pt/pesquisador/83189/ricardo-shohei-hattori/,Expression profiles of amhy and major sex-related genes during gonadal sex differentiation and their relation with genotypic and temperature-dependent sex determination in pejerrey Odontesthes bonariensis,/pt/publicacao/151091/expression-profiles-of-amhy-and-major-sex-related-genes-duri/,6,SEP 1 2018,2,2018
/pt/pesquisador/83189/ricardo-shohei-hattori/,"A Duplicated, Truncated amh Gene Is Involved in Male Sex Determination in an Old World Silverside",/pt/publicacao/134204/a-duplicated-truncated-amh-gene-is-involved-in-male-sex-det/,5,AUG 2017,10,2017
/pt/pesquisador/83189/ricardo-shohei-hattori/,The Duplicated Y-specific amhy Gene Is Conserved and Linked to Maleness in Silversides of the Genus Odontesthes,/pt/publicacao/171764/the-duplicated-y-specific-amhy-gene-is-conserved-and-linked/,8,SEP 2019,0,2019
/pt/pesquisador/83189/ricardo-shohei-hattori/,Generation of a white-albino phenotype from cobalt blue and yellow-albino rainbow trout (Oncorhynchus mykiss): Inheritance pattern and chromatophores analysis,/pt/publicacao/180412//,7,JAN 27 2020,0,2020
/pt/pesquisador/83189/ricardo-shohei-hattori/,Demonstration of viability and fertility and development of a molecular tool to identify YY supermales in a fish with both genotypic and environmental sex determination,/pt/publicacao/150608/demonstration-of-viability-and-fertility-and-development-of/,7,AUG 2018,4,2018
/pt/pesquisador/83189/ricardo-shohei-hattori/,Sex determination in Neotropical fish: Implications ranging from aquaculture technology to ecological assessment,/pt/publicacao/162719/sex-determination-in-neotropical-fish-implications-ranging/,2,MAR 1 2019,4,2019
/pt/pesquisador/83189/ricardo-shohei-hattori/,Surrogate production of Salmo salar oocytes and sperm in triploid Oncorhynchus mykiss by germ cell transplantation technology,/pt/publicacao/167091/surrogate-production-of-salmo-salar-oocytes-and-sperm-in-tri/,7,MAY 15 2019,0,2019
/pt/pesquisador/83189/ricardo-shohei-hattori/,Spatiotemporal Correlations between amh,/pt/publicacao/167246/spatiotemporal-correlations-betweenitbold-amhitbold/,4,Unknown,0,2020
/pt/pesquisador/88012/arlei-marcili/,"New Trypanosoma species, Trypanosoma gennarii sp nov., from South American marsupial in Brazilian Cerrado",/pt/publicacao/139084/new-trypanosoma-species-trypanosoma-gennarii-sp-nov-from/,8,DEC 2017,3,2017
/pt/pesquisador/88012/arlei-marcili/,Diversity of bats trypanosomes in hydroeletric area of Belo Monte in Brazilian Amazonia,/pt/publicacao/124170/diversity-of-bats-trypanosomes-in-hydroeletric-area-of-belo/,10,DEC 2016,8,2016
/pt/pesquisador/88012/arlei-marcili/,"Phylogenetics, patterns of genetic variation and population dynamics of Trypanosoma terrestris support both coevolution and ecological host-fitting as processes driving trypanosome evolution",/pt/publicacao/172128/phylogenetics-patterns-of-genetic-variation-and-population/,6,OCT 11 2019,0,2019
/pt/pesquisador/88012/arlei-marcili/,"Diagnosis and epidemiology of Leishmania infantum in domestic cats in an endemic area of the Amazon region, Brazil",/pt/publicacao/171612/diagnosis-and-epidemiology-of-leishmania-infantum-in-domesti/,10,SEP 2019,0,2019
/pt/pesquisador/88012/arlei-marcili/,Exploring Leishmania infantum cathepsin as a new molecular marker for phylogenetic relationships and visceral leishmaniasis diagnosis,/pt/publicacao/173941/exploring-leishmania-infantum-cathepsin-as-a-new-molecular-m/,8,OCT 28 2019,0,2019
/pt/pesquisador/88012/arlei-marcili/,Environmental Factors and Ecosystems Associated with Canine Visceral Leishmaniasis in Northeastern Brazil,/pt/publicacao/114428/environmental-factors-and-ecosystems-associated-with-canine/,10,DEC 1 2015,5,2015
/pt/pesquisador/88012/arlei-marcili/,Phylogenetic relationships of Leishmania species based on trypanosomatid barcode (SSU rDNA) and gGAPDH genes: Taxonomic revision of Leishmania (L.) infantum chagasi in South America,/pt/publicacao/94890/phylogenetic-relationships-of-leishmania-species-based-on-tr/,10,JUL 2014,23,2014
/pt/pesquisador/88012/arlei-marcili/,"Morphological and molecular characterization and phylogenetic relationships of a new species of trypanosome in Tapirus terrestris (lowland tapir), Trypanosoma terrestris sp nov., from Atlantic Rainforest of southeastern Brazil",/pt/publicacao/88265/morphological-and-molecular-characterization-and-phylogeneti/,8,DEC 11 2013,5,2013
/pt/pesquisador/8645/patricia-antonia-estima-abreu-de-aniz/,Protective Immunity and Reduced Renal Colonization Induced by Vaccines Containing Recombinant Leptospira interrogans Outer Membrane Proteins and Flagellin Adjuvant,/pt/publicacao/109751/protective-immunity-and-reduced-renal-colonization-induced-b/,8,AUG 2015,13,2015
/pt/pesquisador/8645/patricia-antonia-estima-abreu-de-aniz/,"Functional Characterization of LcpA, a Surface-Exposed Protein of Leptospira spp. That Binds the Human Complement Regulator C4BP",/pt/publicacao/32645/functional-characterization-of-lcpa-a-surface-exposed-protei/,8,JUL 2010,44,2010
/pt/pesquisador/8645/patricia-antonia-estima-abreu-de-aniz/,Lp25 membrane protein from pathogenic Leptospira spp. is associated with rhabdomyolysis and oliguric acute kidney injury in a guinea pig model of leptospirosis,/pt/publicacao/140983/lp25-membrane-protein-from-pathogenic-leptospira-spp-is-ass/,10,MAY 2017,5,2017
/pt/pesquisador/45059/alexandre-rossetto-garcia/,Application of microchip and infrared thermography for monitoring body temperature of beef cattle kept on pasture,/pt/publicacao/171473/application-of-microchip-and-infrared-thermography-for-monit/,8,AUG 2019,0,2019
/pt/pesquisador/45059/alexandre-rossetto-garcia/,Behavior and body surface temperature of beef cattle in integrated crop-livestock systems with or without tree shading,/pt/publicacao/167376/behavior-and-body-surface-temperature-of-beef-cattle-in-inte/,9,SEP 20 2019,0,2019
/pt/pesquisador/45059/alexandre-rossetto-garcia/,Animal thermal comfort indexes in silvopastoral systems with different tree arrangements,/pt/publicacao/159307/animal-thermal-comfort-indexes-in-silvopastoral-systems-with/,5,JAN 2019,5,2019
/pt/pesquisador/8628/hilda-fatima-de-jesus-pena/,"Isolation and biological and molecular characterization of Neospora caninum (NC-SP1) from a naturally infected adult asymptomatic cattle (Bos taurus) in the state of Sao Paulo, Brazil",/pt/publicacao/130851/isolation-and-biological-and-molecular-characterization-of-n/,10,MAY 2017,3,2017
/pt/pesquisador/8628/hilda-fatima-de-jesus-pena/,"Seroepidemiology of Toxoplasma gondii infection in bats from Sao Paulo city, Brazil",/pt/publicacao/103794/seroepidemiology-of-toxoplasma-gondii-infection-in-bats-from/,10,DEC 15 2014,3,2014
/pt/pesquisador/8628/hilda-fatima-de-jesus-pena/,Experimental Neospora caninum infection in chickens (Gallus gallus domesticus) with oocysts and tachyzoites of two recent isolates reveals resistance to infection,/pt/publicacao/146873/experimental-neospora-caninum-infection-in-chickens-gallus/,10,FEB 2018,3,2018
/pt/pesquisador/8628/hilda-fatima-de-jesus-pena/,"Analysis of marine bivalve shellfish from the fish market in Santos city, Sao Paulo state, Brazil, for Toxoplasma gondii",/pt/publicacao/33292/analysis-of-marine-bivalve-shellfish-from-the-fish-market-in/,3,MAY 28 2010,26,2010
/pt/pesquisador/8628/hilda-fatima-de-jesus-pena/,Genetic diversity among capybara (Hydrochaeris hydrochaeris) isolates of Toxoplasma gondii from Brazil,/pt/publicacao/36387/genetic-diversity-among-capybara-hydrochaeris-hydrochaeris-i/,6,JUN 10 2009,34,2009
/pt/pesquisador/8628/hilda-fatima-de-jesus-pena/,First isolation and genotyping of Toxoplasma gondii from bats (Mammalia: Chiroptera),/pt/publicacao/69929/first-isolation-and-genotyping-of-toxoplasma-gondii-from-bat/,10,MAR 31 2013,19,2013
/pt/pesquisador/34143/elizabeth-teodorov/,"Treatment with steroid hormones and morphine alters general activity, sexual behavior, and opioid gene expression in female rats",/pt/publicacao/94721/treatment-with-steroid-hormones-and-morphine-alters-general-/,4,MAY 28 2014,5,2014
/pt/pesquisador/34143/elizabeth-teodorov/,Prenatal treatment with picrotoxin promotes heterotypical sexual behavioral and neurochemical changes in male rat offspring,/pt/publicacao/45522/prenatal-treatment-picrotoxin-promotes-heterotypical/,6,2006,0,2006
/pt/pesquisador/34143/elizabeth-teodorov/,Lipopolysaccharide-Induced Sickness Behavior in Lactating Rats Decreases Ultrasonic Vocalizations and Exacerbates Immune System Activity in Male Offspring,/pt/publicacao/106391/lipopolysaccharide-induced-sickness-behavior-in-lactating-ra/,6,2015,3,2015
/pt/pesquisador/34143/elizabeth-teodorov/,Prenatal lipopolysaccharide exposure affects sexual dimorphism in different germlines of mice with a depressive phenotype,/pt/publicacao/117172/prenatal-lipopolysaccharide-exposure-affects-sexual-dimorphi/,6,MAR 15 2016,1,2016
/pt/pesquisador/38970/marcos-bryan-heinemann/,Antimicrobial susceptibility patterns of Escherichia coli phylogenetic groups isolated from bovine clinical mastitis,/pt/publicacao/151742/antimicrobial-susceptibility-patterns-of-escherichia-coli-ph/,5,OCT 2018,1,2018
/pt/pesquisador/38970/marcos-bryan-heinemann/,"Genetic diversity and antimicrobial resistance in Staphylococcus aureus and coagulase-negative Staphylococcus isolates from bovine mastitis in Minas Gerais, Brazil",/pt/publicacao/166222/genetic-diversity-and-antimicrobial-resistance-in-staphyloco/,9,MAY 2019,0,2019
/pt/pesquisador/38970/marcos-bryan-heinemann/,Genotyping and antimicrobial resistance of Streptococcus uberis isolated from bovine clinical mastitis,/pt/publicacao/179050/genotyping-and-antimicrobial-resistance-of-streptococcus-ube/,6,OCT 22 2019,0,2019
/pt/pesquisador/38970/marcos-bryan-heinemann/,Molecular characterization and antimicrobial susceptibility pattern of Streptococcus agalactiae isolated from clinical mastitis in dairy cattle,/pt/publicacao/148961/molecular-characterization-and-antimicrobial-susceptibility/,4,JUN 21 2018,2,2018
/pt/pesquisador/38970/marcos-bryan-heinemann/,Retrospective multicenter study reveals absence of MRSA-associated bovine mastitis in Brazil (1994 to 2016),/pt/publicacao/168007/retrospective-multicenter-study-reveals-absence-of-mrsa-asso/,8,JUN 2019,0,2019
/pt/pesquisador/38970/marcos-bryan-heinemann/,Inhibition of the growth of major mastitis-causing pathogens by non-aureus Staphylococcus isolates using the cross-streaking method,/pt/publicacao/172803/inhibition-of-the-growth-of-major-mastitis-causing-pathogens/,8,SEP-OCT 2019,0,2019
/pt/pesquisador/11814/fabricio-singaretti-de-oliveira/,Microbiological analysis in the fixation and preservation of dog cadavers with ethyl alcohol and sodium chloride solution,/pt/publicacao/171841/microbiological-analysis-in-the-fixation-and-preservation-of/,6,NOV-DEC 2019,0,2019
/pt/pesquisador/11814/fabricio-singaretti-de-oliveira/,"Radiographic pelvimetry in 0 to 24 month-old pacas (Agouti paca, Linnaeus, 1766)",/pt/publicacao/171977/pelvimetria-radiografica-em-pacas-de-0-a-24-meses-de-idade/,7,Ago. 2019,0,2019
/pt/pesquisador/11814/fabricio-singaretti-de-oliveira/,Combination of fixative agents and fixation times to visually differentiate the cortical from the medullary layer in bovine adrenal glands,/pt/publicacao/157001//,8,Dez. 2018,0,2018
/pt/pesquisador/11814/fabricio-singaretti-de-oliveira/,Suture and venous traction test analysis in dogs fixed in alcohol and preserved in saline solution,/pt/publicacao/157035//,8,Set. 2018,0,2018
/pt/pesquisador/11814/fabricio-singaretti-de-oliveira/,Suture and venous traction test analysis in dogs fixed in alcohol and preserved in saline solutions,/pt/publicacao/154116/suture-and-venous-traction-test-analysis-in-dogs-fixed-in-al/,8,SEP 2018,0,2018
/pt/pesquisador/1651/felipe-perecin/,Maternal transmission of mitochondrial diseases,/pt/publicacao/177635/maternal-transmission-of-mitochondrial-diseases/,7,2020,0,2020
/pt/pesquisador/1651/felipe-perecin/,Supplementation with small-extracellular vesicles from ovarian follicular fluid during in vitro production modulates bovine embryo development,/pt/publicacao/131952/supplementation-with-small-extracellular-vesicles-from-ovari/,10,JUN 15 2017,12,2017
/pt/pesquisador/1651/felipe-perecin/,Cellular and extracellular vesicular origins of miRNAs within the bovine ovarian follicle,/pt/publicacao/139744/cellular-and-extracellular-vesicular-origins-of-mirnas-withi/,4,DEC 2017,8,2017
/pt/pesquisador/1651/felipe-perecin/,Plasma Steroid Dynamics in Late- and Near-term Naturally and Artificially Conceived Bovine Pregnancies as Elucidated by Multihormone High-resolution LC-MS/MS,/pt/publicacao/116459/plasma-steroid-dynamics-in-late-and-near-term-naturally-and/,10,DEC 2014,2,2014
/pt/pesquisador/1651/felipe-perecin/,The role of the PI3K-Akt signaling pathway in the developmental competence of bovine oocytes,/pt/publicacao/137896/the-role-of-the-pi3k-akt-signaling-pathway-in-the-developmen/,8,SEP 18 2017,11,2017
/pt/pesquisador/1651/felipe-perecin/,Metabolic gene expression and epigenetic effects of the ketone body beta-hydroxybutyrate,/pt/publicacao/151533/metabolic-gene-expression-and-epigenetic-effects-of-the-keto/,8,SEP 13 2018,2,2018
/pt/pesquisador/1651/felipe-perecin/,Intrafollicular barriers and cellular interactions during ovarian follicle development,/pt/publicacao/170944/intrafollicular-barriers-and-cellular-interactions-during-ov/,5,JUL-SEP 2019,0,2019
/pt/pesquisador/1651/felipe-perecin/,Developmental and Epigenetic Anomalies in Cloned Cattle,/pt/publicacao/97627/developmental-and-epigenetic-anomalies-in-cloned-cattle/,10,AUG 2012,35,2012
/pt/pesquisador/1651/felipe-perecin/,Contributions from the ovarian follicular environment to oocyte function,/pt/publicacao/150884/contributions-from-the-ovarian-follicular-environment-to-ooc/,5,JUL-SEP 2018,2,2018
/pt/pesquisador/1651/felipe-perecin/,Fatty Acid Binding Protein 3 And Transzonal Projections Are Involved In Lipid Accumulation During In Vitro Maturation Of Bovine Oocytes,/pt/publicacao/131328/fatty-acid-binding-protein-3-and-transzonal-projections-are/,8,JUN 1 2017,14,2017
/pt/pesquisador/1651/felipe-perecin/,Extracellular Vesicles Mediated Early Embryo-Maternal Interactions,/pt/publicacao/179029/extracellular-vesicles-mediated-early-embryo-maternal-intera/,3,FEB 2020,0,2020
