Pesquisador_link,Title,Authors,Number_authors,Date,Citations,Year
/pt/pesquisador/7992/luzia-helena-queiroz/,Comparison between RT-PCR and the mouse inoculation test for detection of rabies virus in samples kept for long periods under different conditions,"LOPES, MARISSOL CARDOSO##ROSSIGNOLO VENDITTI, LEANDRO LIMA##QUEIROZ, LUZIA HELENA",3,MAR 2010,9,2010
/pt/pesquisador/7992/luzia-helena-queiroz/,Rabies neutralizing antibody detection by indirect immunperoxidase serum neutralization assay performed on chicken embryo related cell line,TEREZA CRISTINA CARDOSO##LUZIA HELENA QUEIROZ DA SILVA##AVELINO ALBAS##HELENA LAGE FERREIRA##SILVIA HELENA VENTUROLI PERRI,5,Ago. 2004,0,2004
/pt/pesquisador/7911/roberto-calderon-goncalves/,Effect of percutaneous transthoracic lung biopsy on oxidative metabolism in sheep,"SILVA, ANDREZA A.##FERREIRA, DANILO O. L.##SANTAROSA, BIANCA P.##DIAS, ADRIANO##DAMASCENO, DEBORA C.##GONCALVES, ROBERTO C.",6,2012,0,2012
/pt/pesquisador/7911/roberto-calderon-goncalves/,"Clinical and blood gas analysis of calves conceived by artificial insemination, in vitro fertilization and animal cloning","DANTAS, GABRIELA N.##SANTAROSA, BIANCA P.##BENESI, FERNANDO J.##SANTOS, VITOR HUGO##GONCALVES, ROBERTO C.",5,JUL 2019,0,2019
/pt/pesquisador/7911/roberto-calderon-goncalves/,Influência da suplementação de vitamina E na profilaxia e tratamento da broncopneumonia moderada e grave em bezerros,ROBERTO C. GONÇALVES##ANA E.A. ROCHA##ANDREZA A. DA SILVA##REGINA K. TAKAHIRA##SIMONE B. CHIACCHIO,5,Fev. 2011,0,2011
/pt/pesquisador/7911/roberto-calderon-goncalves/,Comparison of electrolyte and acid-base balances of Dorper breed ewes between single and twin pregnancies,BIANCA P. SANTAROSA##GABRIELA N. DANTAS##DANILO O.L. FERREIRA##MARINA G. CARVALHO##MIRIAN RODRIGUES##PRISCILLA F.V. PEREIRA##ANDREZA A. SILVA##ROBERTO C. GONÇALVES,8,Out. 2019,0,2019
/pt/pesquisador/7911/roberto-calderon-goncalves/,Segurança e eficácia da técnica de biopsia pulmonar transtorácica percutânea para avaliação histopatológica do parênquima pulmonar de ovinos clinicamente sadios,ANDREZA AMARAL DA SILVA##DANILO OTÁVIO LAURENTI FERREIRA##CAMILA DIAS PORTO##BIANCA PAOLA SANTAROSA##JÚLIO LOPES SEQUEIRA##ROBERTO CALDERON GONÇALVES,6,Abr. 2010,0,2010
/pt/pesquisador/7911/roberto-calderon-goncalves/,Evaluation of pulmonary maturity in bovine neonates: analysis of amniotic fluid,GABRIELA N. DANTAS##BIANCA P. SANTAROSA##VITOR H. SANTOS##FERNANDO J. BENESI##ROBERTO C. GONÇALVES,5,Ago. 2019,0,2019
/pt/pesquisador/7911/roberto-calderon-goncalves/,"Excreção fracionada urinária de sódio, potássio e cloreto em cordeiros suplementados com cloreto de amônio para prevenção de urolitíase",DANILO O.L. FERREIRA##BIANCA P. SANTAROSA##SORAYA R. SACCO##PRISCILLA F.V. PEREIRA##STÉFANY L.O. CAMILO##JÚLIO A.N. LISBÔA##ROBERTO C. GONÇALVES,7,Maio 2018,0,2018
/pt/pesquisador/7911/roberto-calderon-goncalves/,Alterações ultrassonográficas renais e vesicais de ovinos confinados e suplementados com cloreto de amônio,DANILO O.L. FERREIRA##BIANCA P. SANTAROSA##ALEXANDRA F. BELOTTA##MARIA JAQUELINE MAMPRIM##ANDREZA A. DA SILVA##ADRIANO DIAS##SIMONE B. CHIACCHIO##ROBERTO C. GONÇALVES,8,Dez. 2014,0,2014
/pt/pesquisador/7911/roberto-calderon-goncalves/,Efeito da suplementação de cloreto de amônio sobre os equilíbrios eletrolítico e ácido-básico e o pH urinário de ovinos confinados,DANILO O.L. FERREIRA##BIANCA P. SANTAROSA##SORAYA R. SACCO##ADRIANO DIAS##ROGÉRIO M. AMORIM##SIMONE B. CHIACCHIO##JÚLIO A.N. LISBÔA##ROBERTO C. GONÇALVES,8,Ago. 2014,0,2014
/pt/pesquisador/7911/roberto-calderon-goncalves/,Morbidity-mortality and performance evaluation of Brahman calves from in vitro embryo production,"PIMENTA-OLIVEIRA, ANDREZA##OLIVEIRA-FILHO, JOSE P.##DIAS, ADRIANO##GONCALVES, ROBERTO C.",4,DEC 4 2011,2,2011
/pt/pesquisador/7395/marcos-veiga-dos-santos/,EFFICIENCY OF DIETARY NITROGEN UTILIZATION AND DIGESTIVE METABOLISM OF DAIRY COWS FED DIFFERENT NITROGEN SOURCES AND SUGARCANE,"NAVES, J. R.##DE JESUS, E. F.##MARTINS, C. M. M. R.##TOMAZI, T.##DE FREITAS JUNIOR, J. E.##RENNO, F. P.##SANTOS, M. V.",7,AUG 2015,0,2015
/pt/pesquisador/7395/marcos-veiga-dos-santos/,Evaluation of methods of DNA extraction from Staphylococcus aureus in milk for use in real-time PCR,"DIBBERN, A. G.##BOTARO, B. G.##VIZIACK, M. P.##SILVA, L. F. P.##SANTOS, M. V.",5,2015,5,2015
/pt/pesquisador/7395/marcos-veiga-dos-santos/,In vitro evaluation of novel crude extracts produced by actinobacteria for modulation of ruminal fermentation,BRUNA GOMES ALVES##CRISTIAN MARLON DE MAGALHÃES RODRIGUES MARTINS##ANA PAULA FERRANTI PETI##LUIZ ALBERTO BERALDO DE MORAES##MARCOS VEIGA DOS SANTOS,5,2019,0,2019
/pt/pesquisador/7395/marcos-veiga-dos-santos/,Antimicrobial use for treatment of clinical mastitis in dairy herds from Brazil and its association with herd-level descriptors,"TOMAZI, TIAGO##DOS SANTOS, MARCOS VEIGA",2,MAR 2020,0,2020
/pt/pesquisador/7395/marcos-veiga-dos-santos/,Bovine subclinical mastitis reduces milk yield and economic return,"GONCALVES, J. L.##KAMPHUIS, C.##MARTINS, C. M. M. R.##BARREIRO, J. R.##TOMAZI, T.##GAMEIRO, A. H.##HOGEVEEN, H.##DOS SANTOS, V, M.",8,APR 2018,6,2018
/pt/pesquisador/7395/marcos-veiga-dos-santos/,Comparison of standard and on-plate extraction protocols for identification of mastitis-causing bacteria by MALDI-TOF MS,"BARCELOS, M. M.##MARTINS, L.##GRENFELL, R. C.##JULIANO, L.##ANDERSON, K. L.##DOS SANTOS, M. V.##GONCALVES, J. L.",7,JUL 2019,0,2019
/pt/pesquisador/7395/marcos-veiga-dos-santos/,Effect of dietary crude protein degradability and corn processing on lactation performance and milk protein composition and stability,"MARTINS, C. M. M. R.##FONSECA, D. C. M.##ALVES, B. G.##ARCARI, M. A.##FERREIRA, G. C.##WELTER, K. C.##OLIVEIRA, C. A. F.##RENNO, F. P.##SANTOS, M. V.",9,MAY 2019,0,2019
/pt/pesquisador/7395/marcos-veiga-dos-santos/,Molecular characterization and antimicrobial susceptibility pattern of Streptococcus agalactiae isolated from clinical mastitis in dairy cattle,"TOMAZI, TIAGO##DE SOUZA FILHO, ANTONIO FRANCISCO##HEINEMANN, MARCOS BRYAN##DOS SANTOS, MARCOS VEIGA",4,JUN 21 2018,2,2018
/pt/pesquisador/7395/marcos-veiga-dos-santos/,Effect of substituting dry corn with rehydrated ensiled corn on dairy cow milk yield and nutrient digestibility,"ARCARI, M. A.##MARTINS, C. M. M. R.##TOMAZI, T.##GONCALVES, J. L.##SANTOS, M. V.",5,NOV 2016,3,2016
/pt/pesquisador/7395/marcos-veiga-dos-santos/,Effect of somatic cell count and mastitis pathogens on milk composition in Gyr cows,"MALEK DOS REIS, CAROLINA BARBOSA##BARREIRO, JULIANA REGINA##MESTIERI, LUCINEIA##FELICIO PORCIONATO, MARCO AURELIO DE##DOS SANTOS, MARCOS VEIGA",5,APR 8 2013,25,2013
/pt/pesquisador/7395/marcos-veiga-dos-santos/,Efeito de níveis crescentes de uréia na dieta de vacas em lactação sobre a produção e a composição físico-química do leite,ADRIANA AUGUSTO AQUINO##BRUNO GARCIA BOTARO##FLÁVIO DOS SANTOS IKEDA##PAULO HENRIQUE MAZZA RODRIGUES##MARIA DE FÁTIMA MARTINS##MARCOS VEIGA DOS SANTOS,6,Ago. 2007,0,2007
/pt/pesquisador/7395/marcos-veiga-dos-santos/,Identification of Coagulase-Negative Staphylococci from Bovine Intramammary Infection by Matrix-Assisted Laser Desorption Ionization-Time of Flight Mass Spectrometry,"TOMAZI, TIAGO##GONCALVES, JULIANO LEONEL##BARREIRO, JULIANA REGINA##DE CAMPOS BRAGA, PATRICIA APARECIDA##PRADA E SILVA, LUIS FELIPE##EBERLIN, MARCOS NOGUEIRA##DOS SANTOS, MARCOS VEIGA",7,MAY 2014,33,2014
/pt/pesquisador/7395/marcos-veiga-dos-santos/,Bovine subclinical intramammary infection caused by coagulase-negative staphylococci increases somatic cell count but has no effect on milk yield or composition,"TOMAZI, T.##GONALVES, J. L.##BARREIRO, J. R.##ARCARI, M. A.##DOS SANTOS, M. V.",5,MAY 2015,30,2015
/pt/pesquisador/7395/marcos-veiga-dos-santos/,Biofilm-producing ability and efficiency of sanitizing agents against Prototheca zopfii isolates from bovine subclinical mastitis,"GONCALVES, JULIANO LEONEL##LEE, SARAH HWA IN##ARRUDA, EURICO DE PAULA##GALLES, DEBORA PEDROSO##CAETANO, VINCIUS CAMARGO##FERNANDES DE OLIVEIRA, CARLOS AUGUSTO##FERNANDES, ANDREZZA MARIA##DOS SANTOS, MARCOS VEIGA",8,JUN 2015,9,2015
/pt/pesquisador/7395/marcos-veiga-dos-santos/,Rapid identification of bovine mastitis pathogens by MALDI-TOF Mass Spectrometry,"BRAGA, PATRICIA A. C.##GONCALVES, JULIANO L.##BARREIRO, JULIANA R.##FERREIRA, CHRISTINA R.##TOMAZI, TIAGO##EBERLIN, MARCOS N.##SANTOS, V, MARCOS",7,APR 2018,1,2018
/pt/pesquisador/7395/marcos-veiga-dos-santos/,Atividade lipolítica do leite com células somáticas ajustadas para diferentes níveis,M.V. SANTOS##C.A.F. OLIVEIRA##L.F.B. AUGUSTO##A.A. AQUINO,4,Ago. 2007,0,2007
/pt/pesquisador/7395/marcos-veiga-dos-santos/,Association of herd-level risk factors and incidence rate of clinical mastitis in 20 Brazilian dairy herds,"TOMAZI, TIAGO##FERREIRA, GABRIEL C.##ORSI, ALESSANDRA M.##GONCALVES, JULIANO L.##OSPINA, PAULA A.##NYDAM, DARYL V.##MORONI, PAOLO##DOS SANTOS, MARCOS V.",8,DEC 1 2018,0,2018
/pt/pesquisador/7395/marcos-veiga-dos-santos/,Evaluation of somatic cell count thresholds to detect subclinical mastitis in Gyr cows,"MALEK DOS REIS, C. B.##BARREIRO, J. R.##MORENO, J. F. G.##PORCIONATO, M. A. F.##SANTOS, M. V.",5,SEP 2011,17,2011
/pt/pesquisador/7395/marcos-veiga-dos-santos/,Prediction of bovine milk true protein content by mid-infrared spectroscopy,"BOTARO, BRUNO GARCIA##CORTINHAS, CRISTINA SIMOES##MESTIERI, LUCINEIA##MACHADO, PAULO FERNANDO##DOS SANTOS, MARCOS VEIGA",5,AUG 2011,4,2011
/pt/pesquisador/7395/marcos-veiga-dos-santos/,Antimicrobial susceptibility patterns of Escherichia coli phylogenetic groups isolated from bovine clinical mastitis,"TOMAZI, T.##COURA, F. M.##GONCALVES, J. L.##HEINEMANN, M. B.##SANTOS, M. V.",5,OCT 2018,1,2018
/pt/pesquisador/7395/marcos-veiga-dos-santos/,Herd characteristics and management practices associated with bulk tank milk quality of dairy herds in southeastern Brazil,"CORTINHAS, CRISTINA SIMOES##BOTARO, BRUNO GARCIA##DE MACEDO, SUSANA NORI##DOS SANTOS, MARCOS VEIGA",4,OCT 2018,0,2018
/pt/pesquisador/7395/marcos-veiga-dos-santos/,Non-culture-based identification of mastitis-causing bacteria by MALDI-TOF mass spectrometry,"BARREIRO, JULIANA REGINA##GONCALVES, JULIANO LEONEL##CAMPOS BRAGA, PATRICIA APARECIDA##DIBBERN, ALINE GERATO##EBERLIN, MARCOS NOGUEIRA##DOS SANTOS, MARCOS VEIGA",6,APR 2017,13,2017
/pt/pesquisador/7395/marcos-veiga-dos-santos/,"Effect of dietary cation-anion difference on ruminal metabolism, total apparent digestibility, blood and renal acid-base regulation in lactating dairy cows","MARTINS, C. M. M. R.##ARCARI, M. A.##WELTER, K. C.##GONCALVES, J. L.##SANTOS, M. V.",5,JAN 2016,3,2016
/pt/pesquisador/7395/marcos-veiga-dos-santos/,Milk losses associated with somatic cell counts by parity and stage of lactation,"GONCALVES, JULIANO L.##CUE, ROGER I.##BOTARO, BRUNO G.##HORST, JOSE A.##VALLOTO, ALTAIR A.##SANTOS, MARCOS V.",6,MAY 2018,2,2018
/pt/pesquisador/7395/marcos-veiga-dos-santos/,"Intake, Nutrient Digestibility and Milk Yield of Dairy Cows Fed Urea and Two Levels of Crude Protein in Diets with Sugar Cane","DE JESUS, ELMESON FERREIRA##ANDREUCCI CONTI, LUIS HENRIQUE##TOMAZI, TIAGO##DINIZ, MARINA ELENA##MIGLIANO, AMARAL##PRADA E SILVA, LUIS FELIPE##RENNO, FRANCISCO PALMA##DOS SANTOS, MARCOS VEIGA",8,2012,0,2012
/pt/pesquisador/7395/marcos-veiga-dos-santos/,Identification of Corynebacterium spp. isolated from bovine intramammary infections by matrix-assisted laser desorption ionization-time of flight mass spectrometry,"GONCALVES, JULIANO LEONE##TOMAZI, TIAGO##BARREIRO, JULIANA REGINA##DE CAMPOS BRAGA, PATRICIA APARECIDA##FERREIRA, CHRISTINA RAMIRES##ARAUJO JUNIOR, JOAO PESSOA##EBERLIN, MARCOS NOGUEIRA##DOS SANTOS, MARCOS VEIGA",8,SEP 17 2014,19,2014
/pt/pesquisador/4429/rodrigo-martins-soares/,Serological and molecular diagnostic tests for canine visceral leishmaniasis in Brazilian endemic area: one out of five seronegative dogs are infected,"LOPES, E. G.##SEVA, A. P.##FERREIRA, F.##NUNES, C. M.##KEID, L. B.##HIRAMOTO, R. M.##FERREIRA, H. L.##OLIVEIRA, T. M. F. S.##BIGOTTO, M. F. D.##GALVIS-OVALLOS, F.",10,SEP 2017,11,2017
/pt/pesquisador/4429/rodrigo-martins-soares/,Infection of mice with oocysts of Toxoplasma gondii by oral route showed differences of virulence from Brazilian RFLP genotypes BrI and BrIII,"CHIEBAO, DANIELA PONTES##DE JESUS PENA, HILDA FATIMA##CABRAL, ALINE DINIZ##ROCCA, MAYRA PEREIRA##LOPES, ESTELA GALLUCCI##OSHIRO BRANCO VALADAS, SAMANTHA YURI##KEID, LARA BORGES##HILDEBRAND GRISI FILHO, JOSE HENRIQUE##SOARES, RODRIGO MARTINS",9,AUG 2016,3,2016
/pt/pesquisador/4429/rodrigo-martins-soares/,Evidence of heterozygosity and recombinant alleles in single cysts of Giardia duodenalis,JULIANA MARTINS AGUIAR##SHEILA OLIVEIRA SILVA##VALDIR AZEVEDO DOS SANTOS##SUELI AKEMI TANIWAKI##TRICIA MARIA FERREIRA DE SOUSA OLIVEIRA##HELENA LAGE FERREIRA##LARA BORGES KEID##FÁBIO GREGORI##RODRIGO MARTINS SOARES,9,2016,0,2016
/pt/pesquisador/4429/rodrigo-martins-soares/,Congenital Transmission of Toxoplasma gondii After Experimental Reinfection With Brazilian Typical Strains in Chronically Infected Sheep,"CHIEBAO, DANIELA PONTES##PENA, HILDA FATIMA##PASSARELLI, DANIELLE##SANTIN, THIAGO##PULZ, LIDIA HILDEBRAND##STREFEZZI, RICARDO FRANCISCO##SEVA, ANAIA PAIXAO##MARTINS, CAMILA MARINELLI##LOPES, ESTELA GALLUCCI##HILDEBRAND GRISI FILHO, JOSE HENRIQUE",10,APR 2 2019,0,2019
/pt/pesquisador/4429/rodrigo-martins-soares/,Molecular identification of< i> Giardia duodenalis,SOUZA‚ S.L.P.##GENNARI‚ S.M.##RICHTZENHAIN‚ L.J.##PENA‚ H.F.J.##FUNADA‚ M.R.##CORTEZ‚ A.##GREGORI‚ F.##SOARES‚ R.M.,8,Unknown,0,2020
/pt/pesquisador/904/silvana-lima-gorniak/,Effects of selenium on Pteridium aquilinum and urethane-induced lung carcinogenesis,"NAKAHARA, SHEILA B. R.##SANCHES, DANIEL S.##CANICEIRO, BEATRIZ D.##WYSOCHI, JR., HARRY L.##DA SILVA, GRAZIELA B.##LATORRE, ANDREIA O.",6,OCT 2013,5,2013
/pt/pesquisador/904/silvana-lima-gorniak/,The Use of Ultrasonography to Study Teratogenicity in Ruminants: Evaluation of Ipomoea carnea in Goats,"GOTARDO, ANDRE T.##SCHUMAHER, BRENO H.##PFISTER, JAMES A.##TRALDI, ANNELIESE S.##MAIORKA, PAULO C.##SPINOSA, HELENICE S.##GORNIAK, SILVANA L.",7,AUG 2012,7,2012
/pt/pesquisador/904/silvana-lima-gorniak/,Immunomodulatory effects of Pteridium aquilinum on natural killer cell activity and select aspects of the cellular immune response of mice,"LATORRE, ANDREIA OLIVEIRA##FURLAN, MARIA STELLA##SAKAI, MONICA##FUKUMASU, HEIDGE##HUEZA, ISIS MACHADO##HARAGUCHI, MITSUE##GORNIAK, SILVANA LIMA",7,2009,21,2009
/pt/pesquisador/904/silvana-lima-gorniak/,Low doses of monocrotaline in rats cause diminished bone marrow cellularity and compromised nitric oxide production by peritoneal macrophages,"HUEZA, ISIS M.##BENASSI, JULIA C.##RASPANTINI, PAULO C. F.##RASPANTINI, LEONILA E. R.##SA, LILIAN R. M.##GORNIAK, SILVANA L.##HARAGUCHI, MITSUE",7,2009,2,2009
/pt/pesquisador/904/silvana-lima-gorniak/,"Zearalenone, an Estrogenic Mycotoxin, Is an Immunotoxic Compound","HUEZA, ISIS M.##RASPANTINI, PAULO CESAR F.##RASPANTINI, LEONILA ESTER R.##LATORRE, ANDREIA O.##GORNIAK, SILVANA L.",5,MAR 2014,46,2014
/pt/pesquisador/904/silvana-lima-gorniak/,Immunosuppressive effects of Pteridium aquilinum enhance susceptibility to urethane-induced lung carcinogenesis,"CANICEIRO, BEATRIZ D.##LATORRE, ANDREIA O.##FUKUMASU, HEIDGE##SANCHES, DANIEL S.##HARAGUCHI, MITSUE##GORNIAK, SILVANA L.",6,JAN-MAR 2015,1,2015
/pt/pesquisador/904/silvana-lima-gorniak/,Selenium reverses Pteridium aquilinum-induced immunotoxic effects,"LATORRE, A. O.##CANICEIRO, B. D.##WYSOCKI, JR., H. L.##HARAGUCHI, M.##GARDNER, D. R.##GORNIAK, S. L.",6,FEB 2011,14,2011
/pt/pesquisador/904/silvana-lima-gorniak/,Effects of Prepartum Ingestion of Ipomoea carnea on Postpartum Maternal and Neonate Behavior in Goats,"GOTARDO, ANDRE T.##PFISTER, JAMES A.##FERREIRA, MARCOS BARBOSA##GORNIAK, SILVANA LIMA",4,APR 2011,10,2011
/pt/pesquisador/904/silvana-lima-gorniak/,"Ptaquiloside reduces NK cell activities by enhancing metallothionein expression, which is prevented by selenium","LATORRE, ANDREIA O.##CANICEIRO, BEATRIZ D.##FUKUMASU, HEIDGE##GARDNER, DALE R.##LOPES, FABRICIO M.##WYSOCHI, JR., HARRY L.##DA SILVA, TEREZA C.##HARAGUCHI, MITSUE##BRESSAN, FABIANA F.##GORNIAK, SILVANA L.",10,FEB 8 2013,8,2013
/pt/pesquisador/904/silvana-lima-gorniak/,Maternal Ingestion of Ipomoea carnea: Effects on Goat-Kid Bonding and Behavior,"GOTARDO, ANDRE T.##PFISTER, JAMES A.##RASPANTINI, PAULO C. F.##GORNIAK, SILVANA L.",4,MAR 2016,4,2016
/pt/pesquisador/904/silvana-lima-gorniak/,Selenium and vitamin E enriched diet increases NK cell cytotoxicity in cattle,"LATORRE, ANDREIA O.##GREGHI, GISELE F.##NETTO, ARLINDO SARAN##FUKUMASU, HEIDGE##BALIEIRO, JULIO C.##CORREA, LISIA B.##ZANETTI, MARCUS A.",7,NOV 2014,3,2014
/pt/pesquisador/904/silvana-lima-gorniak/,The immunomodulatory effects of Ipomoea cornea in rats vary depending on life stage,"HUEZA, ISIS M.##GORNIAK, SILVANA L.",2,OCT 2011,3,2011
/pt/pesquisador/7810/helenice-de-souza-spinosa/,Preclinical toxicological study of prolonged exposure to ketamine as an antidepressant,"ZACCARELLI-MAGALHAES, JULIA##FUKUSHIMA, ANDRE RINALDI##MOREIRA, NATALIA##MANES, MARIANNA##DE ABREU, GABRIEL RAMOS##RICCI, ESTHER LOPES##WAZIRY, PAULA A. FARIA##SPINOSA, HELENICE DE SOUZA",8,FEB 2020,0,2020
/pt/pesquisador/7810/helenice-de-souza-spinosa/,Effects of ivermectin treatment during prepubertal and pubertal period on sexual parameters and sexual behavior in adulthood in rats,"MOREIRA, N.##VICENTE, F. L.##SANDINI, T. M.##MARTINELLI, E. C. L.##NAVAS-SUAREZ, P. E.##REIS-SILVA, T. M.##SPINOSA, H. S.",7,APR 2020,0,2020
/pt/pesquisador/7810/helenice-de-souza-spinosa/,Ivermectin does not interfere with seminal and hormonal parameters in male rabbits,"MOREIRA, N.##TORRES, M. A.##NAVAS-SUAREZ, P. E.##GONCALVES, JR., V.##RASPANTINI, P. C. F.##RASPANTINI, L. E. R.##GOTARDO, A. T.##ANDRADE, A. F. C.##SPINOSA, H. S.",9,JAN 15 2019,0,2019
/pt/pesquisador/7810/helenice-de-souza-spinosa/,"Ivermectin reduces motor coordination, serum testosterone, and central neurotransmitter levels but does not affect sexual motivation in male rats","MOREIRA, N.##SANDINI, T. M.##REIS-SILVA, T. M.##NAVAS-SUARESZ, P.##AUADA, A. V. V.##LEBRUN, I.##FLORIO, J. C.##BERNARDI, M. M.##SPINOSA, H. S.",9,DEC 2017,5,2017
/pt/pesquisador/7810/helenice-de-souza-spinosa/,Ivermectin acute administration impaired the spermatogenesis and spermiogenesis of adult rats,"CORDEIRO, FLORA##GONCALVES, JR., VAGNER##MOREIRA, NATALIA##SLOBODTICOV, JOAO IOSIF##GALVAO, NATHALIA DE ANDRADE##SPINOSA, HELENICE DE SOUZA##BONAMIN, LEONI VILLANO##BONDAN, EDUARDO FERNANDES##PASTOR CISCATO, CLAUDIA HELENA##BARBOSA, CLAUDIA MARIA",10,APR 2018,3,2018
/pt/pesquisador/7810/helenice-de-souza-spinosa/,"Prolonged exposure of rats to varenicline increases anxiety and alters serotonergic system, but has no effect on memory","ZACCARELLI-MAGALHAES, JULIA##SANDINI, THAISA MEIRA##DE ABREU, GABRIEL RAMOS##PETROCELLI, BIANCA MARIA##MOREIRA, NATALIA##REIS-SILVA, THIAGO MOIRINHO##LEBRUN, IVO##FLORIO, JORGE CAMILO##RICCI, ESTHER LOPES##FUKUSHIMA, ANDRE RINALDI",10,JUN 2019,0,2019
/pt/pesquisador/7810/helenice-de-souza-spinosa/,"Evaluation of Prolonged Exposure to Varenicline in Adult Rats: Haematological, Biochemical and Anatomopathological Studies","ZACCARELLI-MAGALHAES, JULIA##MOREIRA, NATALIA##SANDINI, THAISA MEIRA##DE ABREU, GABRIEL RAMOS##SANCHEZ-SARMIENTO, ANGELICA MARIA##RICCI, ESTHER LOPES##FUKUSHIMA, ANDRE RINALDI##SPINOSA, HELENICE DE SOUZA",8,MAR 2018,2,2018
/pt/pesquisador/7887/archivaldo-reche-junior/,Unreliability of EDTA samples for measuring bioamine neurotransmitter levels in cats,"RAMOS, DANIELA##RECHE-JUNIOR, ARCHIVALDO##PEREZ BRANDAO, JULIANA DINEIA##ARITA, DANIELLE YURI##CASARINI, DULCE ELENA##MILLS, DANIEL S.",6,JUN 2020,0,2020
/pt/pesquisador/7887/archivaldo-reche-junior/,Estudo da ocorrência de litíase renal e ureteral em gatos com doença renal crônica,MARCELA MALVINI PIMENTA##ARCHIVALDO RECHE-JÚNIOR##MARIANA F. FREITAS##MÁRCIA MERY KOGIKA##MITIKA KURIBAYASHI HAGIWARA,5,Jun. 2014,0,2014
/pt/pesquisador/427/luciano-freitas-felicio/,Prolactin differentially modulates the macrophage activity of lactating rats: possible role of reproductive experience,"ROTH CARVALHO-FREITAS, MARIA ISABEL##ANSELMO-FRANCI, JANETE A.##MAIORKA, PAULO CESAR##PALERMO-NETO, JOAO##FELICIO, LUCIANO F.",5,APR 2011,11,2011
/pt/pesquisador/427/luciano-freitas-felicio/,Pioglitazone abolishes cognition impairments as well as BDNF and neurotensin disturbances in a rat model of autism,"KIRSTEN, THIAGO B.##CASARIN, RENATO C.##BERNARDI, MARIA M.##FELICIO, LUCIANO F.",4,MAY 2019,1,2019
/pt/pesquisador/427/luciano-freitas-felicio/,Late pregnancy progesterone treatment as a modulatory signal for postpartum behavior,"CRUZ, A. M.##SUKIKARA, M. H.##FELICIO, L. F.",3,MAR 2015,2,2015
/pt/pesquisador/427/luciano-freitas-felicio/,"LPS Exposure Increases Maternal Corticosterone Levels, Causes Placental Injury and Increases IL-1B Levels in Adult Rat Offspring: Relevance to Autism","KIRSTEN, THIAGO B.##LIPPI, LUCIANA L.##BEVILACQUA, ESTELA##BERNARDI, MARIA M.",4,DEC 2 2013,40,2013
/pt/pesquisador/427/luciano-freitas-felicio/,A comparative study of morphine treatment regimen prior to mating and during late pregnancy,YIM‚ AJ##MIRANDA-PAIVA‚ CM##FLORIO‚ JC##OLIVEIRA‚ CA##NASELLO‚ AG##FELICIO‚ L.F.,6,2006,0,2006
/pt/pesquisador/427/luciano-freitas-felicio/,Prior reproductive experience alters prolactin-induced macrophage responses in pregnant rats,"ROTH CARVALHO-FREITAS, MARIA ISABEL##ANSELMO-FRANCI, JANETE A.##PALERMO-NETO, JOAO##FELICIO, LUCIANO F.",4,SEP 2013,6,2013
